TractFIPS,StateAbbr,obesity,diabetes,hypertension,chd,physical_inactivity,burden
18003010500,IN,36.4,10.2,33.0,5.9,,0.059857
37045950700,NC,37.8,14.4,40.6,8.0,,0.762316
47093006102,TN,36.6,10.9,32.7,6.0,,0.105460
08005006604,CO,24.9,8.5,30.0,5.9,,-0.440235
20161001302,KS,29.4,8.7,29.9,5.6,,-0.337241
27115950600,MN,41.6,9.9,33.1,6.1,,0.215753
36113070800,NY,34.5,9.9,30.4,5.6,,-0.114640
06037461700,CA,25.7,10.6,32.4,5.1,,-0.325592
13051011400,GA,34.1,15.1,37.1,6.6,,0.445973
17031440202,IL,41.0,20.5,49.0,8.3,,1.444305
38017040200,ND,34.9,8.2,30.7,5.4,,-0.207503
47149041403,TN,32.6,8.0,25.9,4.1,,-0.557413
48467950700,TX,33.8,11.7,36.6,7.5,,0.339547
06037500402,CA,32.5,12.2,24.2,4.2,,-0.372108
27127750300,MN,38.6,10.7,31.7,6.9,,0.221380
28047001600,MS,29.2,10.2,39.4,6.9,,0.141480
39003013700,OH,56.8,23.4,49.8,9.5,,2.199623
40037020601,OK,42.1,12.0,37.9,6.7,,0.540222
47099960502,TN,39.8,12.1,37.6,7.2,,0.526250
53053940001,WA,31.0,8.8,30.1,4.6,,-0.389427
06037186302,CA,26.6,10.8,25.1,4.0,,-0.610974
17089852101,IL,32.5,7.3,27.8,3.7,,-0.588374
27137000500,MN,30.1,7.7,25.8,4.6,,-0.592886
39149971400,OH,40.9,10.8,33.9,6.5,,0.309537
01055010502,AL,34.6,10.1,36.1,6.4,,0.143600
06037106020,CA,29.5,10.2,23.6,3.8,,-0.624050
06059110116,CA,20.3,11.4,27.9,4.5,,-0.625757
18097352100,IN,49.6,21.0,46.9,7.6,,1.580796
42125712700,PA,35.2,10.0,35.0,6.8,,0.168166
53061050800,WA,31.7,7.9,27.4,4.4,,-0.514176
17197883307,IL,34.7,9.1,31.9,5.3,,-0.142677
36009960200,NY,41.8,12.4,35.5,7.5,,0.573334
42101001101,PA,23.0,6.3,21.1,3.8,,-1.086040
26075000500,MI,35.9,9.9,32.8,5.8,,0.013261
39153507102,OH,39.7,11.0,33.9,6.9,,0.329571
51195930900,VA,42.3,11.8,35.9,6.8,,0.490628
53061053201,WA,33.2,9.2,32.4,6.2,,-0.068415
17031151002,IL,32.9,9.9,24.1,4.4,,-0.464736
39095009102,OH,38.1,10.5,31.7,5.8,,0.077225
40103956900,OK,36.3,11.0,38.2,6.9,,0.352315
51013101404,VA,20.1,4.3,18.5,2.4,,-1.499016
09009142000,CT,24.7,5.1,18.9,2.6,,-1.293048
36055014104,NY,29.9,12.0,37.0,8.0,,0.310286
47051960100,TN,43.4,15.8,43.0,9.0,,1.170882
01043965300,AL,39.5,12.5,40.1,7.6,,0.651774
04009961300,AZ,36.9,13.2,32.6,7.6,,0.407599
17031080202,IL,24.3,5.9,21.2,3.4,,-1.111152
18103952200,IN,38.9,15.2,40.6,9.2,,0.966389
22071011100,LA,34.2,12.3,34.7,4.5,,0.004959
48113013007,TX,32.0,10.4,31.6,5.4,,-0.147255
13067030905,GA,34.3,9.3,30.5,3.9,,-0.333956
40143007616,OK,32.2,11.7,39.4,7.5,,0.371769
13161960100,GA,44.4,15.9,41.6,8.6,,1.122407
24019970300,MD,35.9,11.3,35.4,6.6,,0.246872
34017011500,NJ,25.1,9.3,28.1,5.4,,-0.498696
42101031502,PA,29.2,10.9,30.3,6.7,,-0.094991
48401950501,TX,38.4,12.6,36.8,6.9,,0.458559
54009031700,WV,40.9,13.7,42.1,8.7,,0.930307
33007951000,NH,33.7,9.3,32.4,6.0,,-0.070581
36047019500,NY,23.3,7.1,22.5,2.9,,-1.093592
34025807600,NJ,42.4,16.7,41.0,6.2,,0.831538
47099960402,TN,39.0,12.0,37.8,7.3,,0.514607
48201510800,TX,28.7,6.1,23.9,3.2,,-0.922554
48439111204,TX,34.2,10.2,33.4,5.5,,-0.034825
06037408630,CA,27.9,11.0,23.9,4.0,,-0.596677
24031700615,MD,22.6,6.6,25.5,3.4,,-1.002797
45063021115,SC,35.0,10.1,33.4,5.4,,-0.028326
09001050300,CT,22.1,7.0,27.0,4.8,,-0.802212
18097357200,IN,42.6,14.7,35.4,7.2,,0.683605
34013011800,NJ,38.2,13.2,35.8,4.7,,0.218653
46103011400,SD,36.8,8.9,28.9,5.5,,-0.155258
49049010504,UT,31.7,9.6,27.2,5.1,,-0.352975
01039962000,AL,41.1,15.0,42.0,8.1,,0.937599
01001020700,AL,42.6,13.3,40.7,7.1,,0.744834
06059063603,CA,23.2,6.2,23.1,4.0,,-1.008597
06065045302,CA,40.8,14.0,27.5,5.5,,0.191873
06073014200,CA,25.2,10.2,25.9,5.0,,-0.552119
13153020600,GA,29.1,3.1,15.9,1.4,,-1.488403
29183310400,MO,41.2,9.6,31.7,5.5,,0.084515
02068000100,AK,29.7,8.5,28.5,5.2,,-0.421595
06037229410,CA,38.7,15.4,28.8,5.1,,0.199770
24031701005,MD,22.2,6.7,25.9,3.9,,-0.943490
26125183300,MI,28.2,6.1,26.4,4.6,,-0.715629
34011020600,NJ,37.1,10.9,32.4,5.9,,0.100481
05007020703,AR,32.8,10.3,38.5,7.7,,0.310729
08041003706,CO,26.5,7.0,25.3,4.3,,-0.778768
18097370302,IN,35.2,8.2,26.9,4.2,,-0.434437
22017022900,LA,32.3,8.6,29.7,5.0,,-0.330954
37135011000,NC,28.0,8.8,30.0,5.0,,-0.433896
01073001902,AL,54.2,24.9,54.6,8.9,,2.273988
06037127803,CA,31.3,13.0,28.4,5.5,,-0.106023
06071008500,CA,29.9,9.0,31.1,5.4,,-0.295467
16017950100,ID,34.7,14.5,40.7,8.9,,0.780119
24031706008,MD,21.8,7.8,29.4,4.6,,-0.723155
35001003805,NM,29.9,11.6,35.1,6.0,,0.019369
21235920600,KY,38.7,11.0,35.5,6.7,,0.323863
28025950100,MS,45.9,17.4,48.8,8.1,,1.390397
48085031623,TX,30.1,9.7,31.2,4.7,,-0.325534
15003000402,HI,18.2,9.8,29.9,4.2,,-0.747908
06037543305,CA,32.6,14.0,35.5,5.8,,0.213565
42133024002,PA,40.1,9.3,33.6,5.9,,0.133324
54043955400,WV,41.6,12.4,39.5,7.6,,0.689356
06013352102,CA,20.9,7.8,25.5,4.6,,-0.856756
13067030342,GA,26.8,7.7,29.0,3.9,,-0.673702
22033002801,LA,26.9,5.1,17.9,1.7,,-1.355973
36093020200,NY,42.8,13.0,34.6,6.4,,0.489519
13051011106,GA,26.1,7.2,26.3,3.6,,-0.827625
18089040200,IN,40.8,12.2,32.4,6.1,,0.296557
24001002000,MD,40.6,11.9,38.4,7.1,,0.549576
26125194300,MI,25.8,6.4,26.0,3.9,,-0.854657
22061960500,LA,35.9,9.5,33.6,5.6,,-0.007630
34039031602,NJ,32.4,11.8,27.2,5.0,,-0.226422
36033950501,NY,41.5,16.5,41.7,9.9,,1.215976
48369950200,TX,39.7,13.5,33.7,6.5,,0.414226
51041100920,VA,32.4,9.6,35.8,5.6,,-0.040574
55079160202,WI,33.3,8.1,30.5,5.2,,-0.285451
06073015405,CA,23.7,9.3,26.8,5.4,,-0.574424
06107002009,CA,31.6,10.9,30.3,5.7,,-0.135376
08083969400,CO,28.2,10.0,29.8,6.3,,-0.228671
48029121903,TX,34.2,9.3,30.7,4.6,,-0.255337
17043846504,IL,31.9,8.8,27.7,5.2,,-0.365347
17143004902,IL,33.5,8.9,30.8,5.5,,-0.196188
26163507400,MI,45.2,18.5,48.7,7.6,,1.372325
34027043100,NJ,24.2,7.1,28.5,4.5,,-0.728281
06037502005,CA,31.4,11.0,25.3,4.3,,-0.426091
06059001505,CA,23.5,8.1,24.9,4.1,,-0.837845
08013013307,CO,18.9,8.6,28.6,6.2,,-0.611308
37067002701,NC,39.5,12.7,33.3,5.6,,0.257124
51650011400,VA,43.4,6.3,24.4,2.5,,-0.557053
51810046012,VA,32.6,8.2,24.9,2.9,,-0.704574
36067011101,NY,33.1,9.1,32.3,5.4,,-0.166121
37049960300,NC,41.7,15.2,40.9,7.7,,0.891438
42021000200,PA,47.3,17.1,41.5,9.0,,1.309371
48157673902,TX,19.6,8.3,24.0,2.7,,-1.114523
01063060000,AL,51.6,23.8,55.5,9.9,,2.274870
17031480500,IL,43.2,19.1,43.7,7.2,,1.165726
32003005333,NV,27.2,7.8,29.0,4.6,,-0.581104
37171931101,NC,39.3,12.4,36.0,7.5,,0.516293
40027200700,OK,49.6,17.6,43.3,7.1,,1.245146
39153520301,OH,41.5,11.1,32.7,7.2,,0.385238
50011010100,VT,35.2,8.3,31.1,5.7,,-0.150034
22015010601,LA,43.4,14.2,37.2,6.2,,0.621013
21205950300,KY,42.6,13.0,37.3,7.7,,0.699650
28145950200,MS,43.0,12.9,41.6,7.7,,0.824814
36081068300,NY,23.6,13.6,27.9,4.9,,-0.371249
21047201100,KY,35.9,11.7,38.7,6.9,,0.392229
06065042408,CA,36.9,10.4,26.1,4.3,,-0.280007
35055952600,NM,32.8,14.4,32.9,6.5,,0.244469
37101040100,NC,44.7,13.8,38.6,7.5,,0.816284
39035121900,OH,47.6,25.8,54.2,10.4,,2.286492
45003021300,SC,31.4,11.7,37.0,7.1,,0.239194
53057951000,WA,30.9,9.3,31.6,5.9,,-0.183000
54049021500,WV,38.7,14.0,42.1,8.4,,0.851413
09009350400,CT,45.8,19.3,38.1,7.3,,1.105799
26081003400,MI,29.5,7.7,28.3,4.4,,-0.562310
37185950200,NC,43.4,16.0,42.7,7.4,,0.999741
42101012204,PA,29.6,14.9,42.2,8.1,,0.611675
17097863701,IL,30.2,8.5,27.6,4.7,,-0.486580
20139010500,KS,43.8,11.0,36.9,6.7,,0.507289
40053956400,OK,38.9,11.4,39.3,7.1,,0.499593
47079969700,TN,38.5,14.8,43.1,8.9,,0.970421
54031970100,WV,38.4,12.3,38.7,7.5,,0.560251
06067008145,CA,31.3,8.5,26.9,4.7,,-0.474784
22071005602,LA,23.4,5.7,22.4,3.3,,-1.124951
31109003709,NE,31.6,6.6,25.4,3.4,,-0.750342
36067013300,NY,34.6,10.2,34.3,6.2,,0.077371
39127966200,OH,45.3,13.7,38.0,8.3,,0.898085
41051001602,OR,26.6,8.8,24.8,4.7,,-0.650236
42129803200,PA,31.1,8.8,31.7,6.2,,-0.168738
08005086100,CO,25.2,5.3,20.4,2.5,,-1.237459
25009250400,MA,40.6,16.6,31.3,6.8,,0.571406
36081015700,NY,25.1,8.5,20.9,3.2,,-0.979550
48409010800,TX,46.2,18.9,38.8,7.8,,1.169392
51041100508,VA,39.9,10.2,35.0,4.5,,0.062713
17031800500,IL,24.3,6.7,25.0,4.2,,-0.876345
18039000700,IN,36.7,10.6,32.4,6.0,,0.083954
53011041008,WA,31.1,8.9,30.5,5.4,,-0.283407
55025012001,WI,27.6,5.6,23.4,3.6,,-0.950942
55079002200,WI,45.5,14.0,40.3,6.3,,0.766634
17017960100,IL,36.3,10.9,35.0,6.8,,0.247448
19153010102,IA,33.0,5.6,23.2,3.5,,-0.814192
32003001401,NV,37.7,17.0,38.3,8.5,,0.888883
48141010341,TX,34.7,8.9,23.5,2.9,,-0.646417
08001009104,CO,33.6,7.4,21.2,3.5,,-0.756428
17031803500,IL,25.4,7.9,27.9,5.4,,-0.570533
19111490300,IA,40.5,10.8,33.3,6.5,,0.281566
22103041003,LA,34.9,10.2,35.3,5.8,,0.070213
31055007471,NE,32.2,6.4,24.5,3.4,,-0.768954
34005702907,NJ,28.4,9.0,35.1,6.6,,-0.097020
40139950800,OK,47.9,14.1,36.2,6.6,,0.758950
39099801100,OH,48.8,18.7,42.4,9.6,,1.527405
48201230700,TX,49.3,20.8,46.7,7.6,,1.556060
51710006902,VA,37.7,12.7,37.6,7.1,,0.487910
13115000800,GA,35.9,12.4,42.0,7.1,,0.542771
15003010504,HI,26.2,9.8,28.5,4.5,,-0.527303
32031001802,NV,32.5,15.0,35.4,7.8,,0.478280
04013112402,AZ,35.9,11.5,25.2,4.6,,-0.242000
06075026404,CA,22.0,12.7,27.3,4.5,,-0.524716
36029011200,NY,32.2,10.2,35.1,7.1,,0.129082
42003151700,PA,28.4,6.9,25.2,4.7,,-0.689623
42129804000,PA,35.7,10.3,31.7,6.5,,0.074390
11001004600,DC,23.7,6.5,25.7,2.6,,-1.058160
17019000402,IL,29.2,3.0,14.1,1.4,,-1.540792
20193953100,KS,37.7,10.7,33.3,6.6,,0.207664
48187210608,TX,40.1,12.1,33.3,6.0,,0.285459
53057951700,WA,31.3,9.8,30.6,6.1,,-0.150965
06067008203,CA,31.6,10.2,31.2,6.1,,-0.104458
21045950500,KY,47.3,18.1,45.6,11.4,,1.736691
22033005200,LA,42.2,16.1,42.3,6.6,,0.873212
25017333300,MA,25.5,6.7,24.2,4.2,,-0.864484
32023960401,NV,38.7,14.9,42.1,9.8,,1.051324
48113005000,TX,40.4,15.0,32.3,5.7,,0.388668
48451001706,TX,33.2,9.6,32.9,5.7,,-0.087409
53041970100,WA,34.1,9.2,32.9,5.7,,-0.083258
08005084200,CO,26.5,6.1,22.0,3.0,,-1.059286
19163013706,IA,32.9,7.5,28.4,4.4,,-0.473805
36027140500,NY,29.9,10.0,30.6,5.3,,-0.266737
39011040300,OH,39.3,11.4,32.7,6.5,,0.262967
17111871209,IL,31.0,6.7,24.1,3.5,,-0.787195
45091060802,SC,33.6,12.2,36.6,6.8,,0.284679
55065970400,WI,34.7,9.8,33.0,6.7,,0.077032
36061027700,NY,27.9,17.1,32.4,8.1,,0.409430
05119002407,AR,32.3,7.5,31.3,4.4,,-0.410454
06039000507,CA,35.7,11.8,26.4,5.1,,-0.144164
13217100502,GA,39.6,10.7,35.5,4.3,,0.073087
48141004004,TX,40.1,18.6,36.7,7.0,,0.835423
04013420602,AZ,31.4,10.2,30.6,6.2,,-0.115912
06037401602,CA,28.6,9.0,24.3,3.8,,-0.694290
17031730201,IL,43.3,18.3,43.9,6.7,,1.077137
37019020404,NC,34.5,11.6,37.3,6.7,,0.286698
39057210200,OH,36.1,10.7,32.9,6.2,,0.107827
44009051502,RI,24.9,7.0,25.9,4.5,,-0.785826
26065004402,MI,25.6,4.1,15.9,1.2,,-1.555917
35009000202,NM,37.1,12.8,31.4,5.6,,0.141753
36061015900,NY,17.1,6.4,23.6,4.2,,-1.135353
48305950600,TX,41.3,16.5,39.3,8.2,,0.959437
51059481600,VA,24.7,7.9,29.3,4.3,,-0.670877
06023010800,CA,35.0,11.9,31.9,6.8,,0.178103
06037294302,CA,34.4,13.4,26.0,4.7,,-0.150006
06065045216,CA,32.4,14.1,41.5,9.0,,0.726537
18127050603,IN,35.7,8.3,29.0,4.3,,-0.345874
39025040101,OH,40.2,13.0,37.4,7.4,,0.601827
45019002611,SC,31.1,8.4,27.3,4.1,,-0.539781
17101880900,IL,36.4,11.5,36.0,7.4,,0.375122
06037533401,CA,34.7,12.7,24.1,4.2,,-0.285776
06037535503,CA,35.1,14.0,25.8,4.6,,-0.114484
06067008120,CA,31.7,8.0,24.5,4.2,,-0.610888
38017000802,ND,36.3,9.3,31.0,6.1,,-0.024802
40037021400,OK,40.3,11.8,38.4,6.9,,0.514036
42049011002,PA,33.1,10.8,33.2,7.9,,0.220765
49035112907,UT,33.3,9.0,27.1,4.4,,-0.418343
20091051000,KS,27.0,5.4,23.6,3.4,,-0.994790
26005031800,MI,38.7,9.6,33.4,6.1,,0.125798
37145920300,NC,43.0,16.8,43.4,8.9,,1.213209
51153900201,VA,38.8,9.4,28.7,3.5,,-0.294260
13123080300,GA,36.4,13.6,38.3,8.2,,0.637820
48491020509,TX,28.9,6.3,24.9,2.8,,-0.921862
18031969100,IN,42.5,11.8,36.2,6.7,,0.493769
17201001700,IL,41.6,9.7,30.5,5.2,,0.035413
28149950100,MS,39.8,13.5,43.6,6.8,,0.723948
48039661502,TX,41.1,12.0,37.2,6.0,,0.416553
55067960500,WI,43.9,12.4,38.9,8.3,,0.813865
06073020811,CA,23.1,8.3,25.5,4.8,,-0.745963
06085509902,CA,19.1,9.9,29.1,5.5,,-0.598232
16027020100,ID,40.7,16.1,38.7,8.5,,0.936956
22019003600,LA,37.4,10.7,38.4,6.6,,0.340490
26115831800,MI,51.1,14.8,39.6,7.1,,1.035544
47065002000,TN,36.8,13.2,35.4,5.2,,0.222089
48391950200,TX,40.1,15.4,39.2,7.8,,0.820484
49049010410,UT,31.6,6.8,20.8,3.3,,-0.877977
04013103208,AZ,26.1,8.5,30.1,5.7,,-0.425123
21165960200,KY,42.6,13.4,39.6,8.4,,0.860673
34025806503,NJ,25.5,8.8,31.2,5.4,,-0.428159
35001002600,NM,30.9,12.5,32.3,5.7,,-0.014314
55111000200,WI,38.1,9.1,32.0,5.9,,0.021581
06055201900,CA,27.5,10.6,32.7,6.7,,-0.092720
13053020206,GA,33.4,8.9,29.2,4.2,,-0.384343
13135050726,GA,31.1,8.0,28.4,3.8,,-0.563203
25021417300,MA,23.5,8.9,30.1,5.9,,-0.455794
26121000601,MI,52.3,16.0,39.1,6.9,,1.098145
39113070300,OH,53.5,26.2,53.5,11.2,,2.542538
53053072405,WA,31.6,8.8,30.6,4.9,,-0.326022
27053027202,MN,29.2,8.0,27.2,4.8,,-0.541894
27057070500,MN,37.3,10.3,34.4,6.9,,0.237966
51053840100,VA,44.9,14.9,41.7,7.0,,0.912415
36095740500,NY,38.3,11.9,34.1,7.1,,0.365188
39049006821,OH,35.1,12.0,34.7,7.5,,0.339789
34023009300,NJ,33.8,10.2,26.2,4.4,,-0.364988
06037432202,CA,21.6,13.7,27.6,4.8,,-0.441782
08041003303,CO,29.3,9.7,29.6,6.3,,-0.219048
13259950100,GA,44.5,19.6,51.1,8.8,,1.607892
17031062400,IL,22.7,3.3,13.7,1.9,,-1.665956
17075950800,IL,37.0,12.0,37.9,7.7,,0.504039
01075030000,AL,41.6,16.6,46.1,9.6,,1.313556
26099240700,MI,34.5,9.2,35.5,6.5,,0.086894
45051050700,SC,41.2,11.8,31.8,5.1,,0.161455
48397040401,TX,34.6,7.3,26.4,3.4,,-0.600152
20091053711,KS,30.9,6.0,24.5,3.4,,-0.827192
22123000100,LA,41.0,15.2,44.4,9.1,,1.120405
37067004015,NC,31.1,8.5,28.5,4.8,,-0.425271
42079215600,PA,38.7,10.8,33.2,6.7,,0.249439
19079960300,IA,38.5,9.7,31.6,6.4,,0.108120
28135950300,MS,47.9,15.1,43.0,6.3,,0.968291
36107020402,NY,34.8,9.2,28.9,5.3,,-0.217635
40027201611,OK,33.9,8.1,29.7,4.2,,-0.399052
48167722700,TX,43.3,18.1,47.2,7.0,,1.190436
48453001861,TX,30.1,7.6,23.1,2.9,,-0.857411
18073101300,IN,32.5,9.5,29.8,5.4,,-0.231045
42049012001,PA,37.7,10.9,32.9,7.1,,0.261488
05125010303,AR,32.2,9.0,36.9,6.0,,-0.004442
15003004900,HI,20.4,12.8,31.6,5.2,,-0.369671
21209040206,KY,41.9,10.2,31.8,5.7,,0.160885
36081073100,NY,21.0,9.2,26.5,4.8,,-0.729717
37063000401,NC,25.0,6.6,26.6,3.9,,-0.850030
01133965800,AL,40.9,14.2,41.1,8.5,,0.907620
34015501103,NJ,31.0,8.3,28.8,4.7,,-0.441324
55059002904,WI,38.9,8.5,29.5,5.2,,-0.132983
06075980600,CA,26.8,12.1,31.5,4.3,,-0.325950
18047969900,IN,38.2,12.6,35.5,7.2,,0.449395
39113020700,OH,35.0,9.5,31.3,5.9,,-0.064357
06037222500,CA,35.0,13.3,27.9,4.3,,-0.129058
06059021812,CA,26.1,7.9,23.9,3.8,,-0.835045
17149952600,IL,38.6,12.4,37.4,7.8,,0.567773
26125158100,MI,28.0,7.6,32.7,5.8,,-0.336432
42133000600,PA,49.0,13.9,37.2,6.7,,0.818015
02170001202,AK,35.9,6.9,27.2,4.2,,-0.475732
06015000101,CA,33.4,12.6,31.4,7.0,,0.177964
06067009325,CA,28.2,9.0,28.6,4.9,,-0.467180
10001041900,DE,40.0,10.9,33.6,6.4,,0.270199
13093970100,GA,41.6,14.7,43.1,6.6,,0.803565
17201003901,IL,37.6,8.3,30.0,4.8,,-0.210058
21007950300,KY,42.6,14.2,42.6,8.8,,1.029932
36005025700,NY,32.4,11.2,25.7,3.9,,-0.419339
02020002602,AK,32.8,6.6,23.7,3.4,,-0.763422
13067031211,GA,25.4,3.8,18.5,1.6,,-1.462187
16027021002,ID,35.4,12.2,34.0,7.0,,0.285361
17115002402,IL,34.1,10.1,34.6,6.6,,0.109541
26093721100,MI,33.5,9.1,32.0,5.8,,-0.119713
36029008003,NY,31.8,8.0,28.6,5.2,,-0.385986
39145003900,OH,48.8,14.5,41.3,8.5,,1.153225
47009011002,TN,32.9,12.8,40.4,7.5,,0.478105
06037212610,CA,23.7,13.5,26.7,4.1,,-0.493768
06037601212,CA,37.0,13.6,28.8,4.3,,-0.031371
29095014112,MO,34.2,9.4,33.1,5.7,,-0.064194
34017014101,NJ,21.0,9.8,28.3,5.8,,-0.539330
36055000700,NY,45.0,19.5,39.4,6.9,,1.086446
37135011400,NC,24.1,5.9,19.1,3.4,,-1.175020
37183053410,NC,25.8,5.7,20.2,2.2,,-1.237148
48209010908,TX,30.3,8.1,24.0,3.1,,-0.778394
01067030100,AL,41.3,16.4,45.6,7.9,,1.096149
08043980200,CO,33.1,6.9,23.8,3.3,,-0.746959
23019013000,ME,38.1,10.7,34.5,7.1,,0.306485
34023004300,NJ,39.0,12.7,29.2,5.3,,0.096790
42069102000,PA,37.4,12.4,32.7,7.6,,0.381806
47047060401,TN,32.6,13.5,39.5,7.1,,0.438679
47177930500,TN,39.0,16.2,42.3,9.7,,1.123989
48029191004,TX,46.7,17.5,34.6,6.7,,0.873087
34007601200,NJ,39.6,14.7,34.4,5.2,,0.353925
17043841327,IL,30.2,7.3,23.8,3.7,,-0.764449
44007000200,RI,37.4,14.0,31.3,5.3,,0.179072
48217960600,TX,40.5,16.9,44.7,10.9,,1.400573
39061024322,OH,28.3,8.2,29.2,4.3,,-0.555528
37133001500,NC,37.3,9.5,26.9,4.5,,-0.272891
42101008701,PA,20.6,4.5,15.2,2.0,,-1.608980
48355003601,TX,39.1,9.7,29.2,4.4,,-0.158266
08041004402,CO,18.7,1.1,7.3,0.6,,-2.215276
39139000900,OH,42.8,14.0,37.2,8.5,,0.842737
53033031704,WA,27.0,7.3,24.8,3.7,,-0.827484
08041005202,CO,30.8,9.8,29.1,5.8,,-0.239246
25017334100,MA,23.8,6.4,24.3,4.2,,-0.925952
28049010500,MS,42.4,16.3,46.0,7.1,,1.046329
36119007200,NY,25.3,9.2,28.2,5.9,,-0.441373
51550021502,VA,34.5,10.2,32.7,5.0,,-0.099939
06001440331,CA,21.9,9.5,23.3,3.3,,-0.939513
06037408800,CA,30.8,10.7,23.2,3.6,,-0.593243
06085505202,CA,21.3,7.8,20.7,3.3,,-1.119412
09005253400,CT,26.4,7.6,26.6,4.6,,-0.680986
51161030701,VA,33.5,9.8,36.4,5.8,,0.039623
06097153902,CA,29.5,8.7,25.3,4.7,,-0.559483
26081000200,MI,30.5,12.8,41.4,10.5,,0.763094
26163579100,MI,40.0,13.6,38.5,7.4,,0.658697
42003190300,PA,27.3,6.7,25.3,4.8,,-0.717888
42051261800,PA,38.4,13.2,39.2,9.1,,0.795707
06029001600,CA,42.1,19.1,39.2,8.9,,1.194183
27121970100,MN,35.6,10.2,33.0,6.5,,0.102237
45045001302,SC,28.3,7.5,29.2,4.8,,-0.538707
24031704804,MD,20.7,5.1,22.3,3.3,,-1.236348
13051004210,GA,36.2,12.5,35.8,5.2,,0.178757
37035010302,NC,33.2,9.1,31.3,5.5,,-0.180153
06053012100,CA,20.4,9.9,34.1,7.1,,-0.249291
13059001800,GA,30.0,7.2,26.2,3.3,,-0.752332
37113970700,NC,37.1,11.6,35.7,7.5,,0.402847
34013015000,NJ,25.7,8.2,25.7,4.6,,-0.693720
26125190800,MI,27.3,6.6,28.0,4.5,,-0.680941
36047045600,NY,24.3,11.5,29.9,7.2,,-0.158752
40027201902,OK,35.5,10.8,34.3,5.5,,0.059040
48251130602,TX,35.4,11.1,34.4,5.9,,0.118383
21111010403,KY,31.2,9.8,35.0,5.9,,-0.053555
27053002200,MN,37.3,12.7,30.8,4.7,,0.027853
36047085400,NY,32.8,13.6,35.4,5.0,,0.108337
39113050402,OH,43.0,13.1,35.8,7.5,,0.653079
01123961900,AL,40.7,13.7,41.9,7.7,,0.810647
06037901209,CA,32.8,14.0,35.2,7.1,,0.351903
36075021605,NY,42.0,11.3,31.6,6.7,,0.325397
47035970601,TN,35.6,13.5,40.1,8.5,,0.692206
48215023504,TX,43.2,13.2,26.4,4.4,,0.067415
04019002000,AZ,35.5,12.1,30.8,6.1,,0.096573
17097862501,IL,41.2,13.3,26.8,4.9,,0.081349
36061012500,NY,14.6,4.7,15.6,2.3,,-1.724827
17091010100,IL,37.0,10.2,31.8,6.0,,0.054462
20173010109,KS,36.2,10.3,31.0,5.4,,-0.050120
29091090800,MO,39.8,13.6,38.3,9.1,,0.831840
51125950200,VA,35.0,11.2,37.1,6.3,,0.230584
53073010502,WA,26.1,8.2,29.1,5.1,,-0.533932
06055200201,CA,29.5,8.3,25.3,4.5,,-0.602544
53033022902,WA,21.3,5.8,23.0,3.3,,-1.162533
04019004025,AZ,28.1,8.2,31.2,5.6,,-0.364796
06073014601,CA,25.8,9.8,26.7,5.2,,-0.512616
06099002005,CA,37.0,12.3,30.6,5.5,,0.079187
36033951000,NY,38.1,10.8,31.9,5.7,,0.087952
39085206100,OH,37.6,10.7,34.6,6.4,,0.219165
47003950402,TN,39.5,15.0,38.8,8.1,,0.803546
48085030504,TX,27.7,7.1,28.5,3.6,,-0.726627
06053000103,CA,27.7,12.2,27.0,5.2,,-0.322189
06059086405,CA,33.6,11.1,24.6,4.3,,-0.377757
13113140207,GA,27.6,9.8,34.8,5.0,,-0.258789
34019011500,NJ,30.3,8.1,28.6,5.1,,-0.434025
36005005100,NY,40.1,19.4,35.6,7.1,,0.858528
39049010400,OH,27.8,7.0,23.3,3.6,,-0.873239
48097000200,TX,32.3,9.3,33.5,5.8,,-0.101489
48181000302,TX,36.0,10.6,35.2,6.5,,0.195920
01097003405,AL,39.1,14.7,43.4,7.0,,0.784360
04013319000,AZ,23.5,2.7,11.1,1.4,,-1.801603
06081609700,CA,22.3,7.6,27.1,4.4,,-0.805089
09003515000,CT,31.3,10.0,33.5,6.2,,-0.049068
06037300701,CA,23.2,8.4,27.0,4.5,,-0.728749
24031700818,MD,30.2,7.3,24.2,2.8,,-0.850965
48323950601,TX,44.9,23.9,41.4,9.7,,1.677776
18067010300,IN,39.7,12.3,38.3,7.3,,0.564343
30047940500,MT,34.9,10.8,29.2,6.6,,0.019982
04013082016,AZ,32.3,8.4,22.6,3.3,,-0.722756
17043842605,IL,30.6,7.7,26.7,4.7,,-0.542921
25005650101,MA,29.4,10.1,32.8,7.1,,-0.019404
25021402300,MA,24.3,8.1,29.7,5.9,,-0.486936
30111000600,MT,27.9,6.4,21.6,4.1,,-0.895350
41047010201,OR,34.3,9.2,31.5,5.3,,-0.159762
32003002834,NV,27.4,6.7,23.3,3.1,,-0.954834
39035177404,OH,31.5,9.5,30.3,6.0,,-0.180480
19155030501,IA,40.8,10.6,31.9,6.1,,0.197212
34023000403,NJ,24.9,7.5,23.8,2.9,,-0.990820
37021003103,NC,29.2,8.5,29.5,5.4,,-0.386373
37183052901,NC,34.1,8.4,28.1,4.5,,-0.389157
39157020600,OH,35.7,10.8,36.5,7.1,,0.299192
48201541400,TX,33.6,8.9,26.0,3.2,,-0.575797
56007967600,WY,37.5,9.1,27.9,5.5,,-0.152434
06085502603,CA,21.8,8.4,27.0,5.0,,-0.714228
