TractFIPS,StateAbbr,burden,resid,resilience_score,GEOID
06037269602,CA,-0.697373,-0.207178,0.346897,06037269602
37019020505,NC,0.669341,0.416898,-0.698051,37019020505
42019912301,PA,-0.866418,-0.777096,1.301163,42019912301
48201241400,TX,-0.458916,-0.901955,1.510226,48201241400
04013082204,AZ,-0.855103,-0.565163,0.946304,04013082204
06111006200,CA,-0.490132,-0.028408,0.047567,06111006200
16019971200,ID,0.136132,-0.083377,0.139605,16019971200
48113019202,TX,-0.172420,-0.065031,0.108887,48113019202
30067000200,MT,-0.322398,-0.285811,0.478560,30067000200
48029181703,TX,-0.201537,-0.062073,0.103934,48029181703
05035030703,AR,0.515086,-0.320331,0.536359,05035030703
08001009322,CO,-0.562002,0.325768,-0.545464,08001009322
36029010600,NY,0.238155,0.507353,-0.849508,36029010600
37097061407,NC,-0.157296,-0.118609,0.198598,37097061407
48027022105,TX,-0.244528,-0.620037,1.038185,48027022105
49049001900,UT,-1.561229,-0.866936,1.451591,49049001900
51550020400,VA,-0.068669,-0.473440,0.792724,51550020400
06097151308,CA,-0.374334,0.092724,-0.155256,06097151308
25003933300,MA,-0.137279,0.096999,-0.162415,25003933300
30057000200,MT,0.036120,0.076480,-0.128058,30057000200
39133600401,OH,-0.292825,-0.667227,1.117199,39133600401
48113001301,TX,-0.390553,-0.283498,0.474687,48113001301
20155001100,KS,0.336861,0.291736,-0.488480,20155001100
34039037400,NJ,-0.697554,-0.367612,0.615527,34039037400
08123002210,CO,-1.067253,-0.548024,0.917608,08123002210
18089040300,IN,0.046699,-0.072136,0.120784,18089040300
24031701220,MD,-0.941317,-0.770859,1.290720,24031701220
34027043402,NJ,-0.633147,-0.619829,1.037836,34027043402
37071032402,NC,-0.203158,-0.154320,0.258393,37071032402
40109106607,OK,0.355816,0.035979,-0.060242,40109106607
42101024000,PA,-0.353224,-0.294860,0.493711,42101024000
51041100933,VA,-0.639075,-0.331847,0.555642,51041100933
08005005635,CO,-0.605533,0.280668,-0.469949,08005005635
23015975500,ME,-0.204863,-0.299114,0.500834,23015975500
38021973200,ND,0.366432,0.183051,-0.306500,38021973200
28161950100,MS,1.154351,0.297181,-0.497597,28161950100
34041031401,NJ,-0.109860,0.219577,-0.367658,34041031401
36027080202,NY,-0.440361,-0.491740,0.823365,36027080202
36081017800,NY,-0.144301,0.104662,-0.175246,36081017800
37183053405,NC,-0.570647,-0.565050,0.946116,37183053405
42017102500,PA,-0.424250,-0.333616,0.558604,42017102500
18095011200,IN,0.478385,0.357341,-0.598329,18095011200
37067003202,NC,0.091588,0.142102,-0.237934,37067003202
47157021746,TN,0.216295,-0.002514,0.004209,47157021746
51193010100,VA,1.105902,1.033517,-1.730512,51193010100
18135951500,IN,0.319883,-0.138626,0.232115,18135951500
18163002400,IN,0.720493,0.573016,-0.959453,18163002400
22117950300,LA,1.917591,1.235394,-2.068535,22117950300
27053106400,MN,0.035334,0.493892,-0.826969,27053106400
29019002000,MO,0.153402,0.092245,-0.154455,29019002000
38015011103,ND,-0.361989,-0.221700,0.371213,38015011103
42103950501,PA,0.014823,-0.249285,0.417402,42103950501
48113009201,TX,0.472769,0.580285,-0.971624,48113009201
21111011516,KY,-0.254468,-0.538151,0.901076,21111011516
29099700211,MO,0.060331,-0.032127,0.053793,29099700211
42073010202,PA,0.284884,0.032494,-0.054408,42073010202
29167960200,MO,0.668509,0.228102,-0.381933,29167960200
36047009200,NY,-0.582019,-0.320101,0.535975,36047009200
06037533803,CA,-0.131640,0.358420,-0.600136,06037533803
06065030502,CA,0.117317,0.596790,-0.999261,06065030502
17091011200,IL,0.460251,0.302819,-0.507038,17091011200
25017332100,MA,-0.689564,-0.138768,0.232353,25017332100
26161415800,MI,-0.846758,-0.928200,1.554171,26161415800
36005011502,NY,0.360499,0.638626,-1.069310,36005011502
44007010501,RI,0.159273,0.473233,-0.792377,44007010501
48121020114,TX,-0.547985,-0.443656,0.742854,48121020114
01073002100,AL,1.291851,0.298484,-0.499779,01073002100
08035014135,CO,-1.126232,-0.572971,0.959378,08035014135
08077001302,CO,-0.450335,0.408114,-0.683343,08077001302
16055001400,ID,-0.801560,-0.518420,0.868038,16055001400
26107961000,MI,0.366779,-0.015356,0.025712,26107961000
40043959200,OK,0.723194,0.107192,-0.179482,40043959200
53033025400,WA,-0.893114,-0.323839,0.542233,53033025400
54061011803,WV,0.085057,-0.924154,1.547395,54061011803
27021960302,MN,0.663660,0.812642,-1.360682,27021960302
28047003900,MS,1.041822,0.550570,-0.921871,28047003900
36047036700,NY,-0.229201,0.032787,-0.054899,36047036700
48245000309,TX,-0.045035,0.011366,-0.019031,48245000309
06111004716,CA,-0.529779,-0.068059,0.113958,06111004716
25027715100,MA,-0.765341,-0.540053,0.904261,25027715100
42009960700,PA,0.505191,0.082552,-0.138225,42009960700
06065045501,CA,-0.300597,0.178872,-0.299503,06065045501
19013001800,IA,1.810457,1.498472,-2.509030,19013001800
36119013500,NY,-0.599549,-0.365106,0.611331,36119013500
51085320601,VA,-0.365054,-0.074863,0.125349,51085320601
55105003200,WI,-0.159885,-0.216593,0.362661,55105003200
06037541801,CA,-0.253396,0.236673,-0.396284,06037541801
22005030206,LA,-0.156540,-0.473509,0.792840,22005030206
36103146902,NY,-0.227581,0.012746,-0.021343,36103146902
37031970403,NC,0.103548,0.167302,-0.280129,37031970403
06075015900,CA,-0.924141,-0.448539,0.751029,06075015900
13157010702,GA,-0.208061,-0.208123,0.348480,13157010702
17197883507,IL,-0.224119,-0.422773,0.707888,17197883507
36047034300,NY,0.659433,0.921658,-1.543218,36047034300
51165010700,VA,0.151795,0.089891,-0.150514,51165010700
01117030320,AL,-0.203430,-0.697626,1.168100,01117030320
06065040821,CA,-0.655511,-0.176067,0.294806,06065040821
25027730100,MA,-0.534578,0.012104,-0.020266,25027730100
37105030501,NC,0.457186,0.492777,-0.825102,37105030501
55073000601,WI,-0.028265,0.248557,-0.416182,55073000601
55141010100,WI,-0.067523,-0.137898,0.230896,55141010100
01127020900,AL,0.715268,-0.104204,0.174479,01127020900
26021000400,MI,1.935135,1.391612,-2.330104,26021000400
42049011900,PA,0.476833,0.038928,-0.065181,42049011900
42097082200,PA,0.706403,0.766068,-1.282699,42097082200
22095070700,LA,1.060375,0.708637,-1.186536,22095070700
23031023500,ME,0.039843,-0.060172,0.100751,23031023500
26055551000,MI,-0.413463,-0.454235,0.760568,26055551000
48439105001,TX,0.316109,0.297504,-0.498139,48439105001
17043844602,IL,-0.198311,-0.016090,0.026941,17043844602
25011040200,MA,-0.342347,-0.110778,0.185485,25011040200
32003005838,NV,-1.078168,-0.884199,1.480495,32003005838
35001003803,NM,-0.376081,-0.521240,0.872761,35001003803
42045410400,PA,-0.439410,-0.359810,0.602463,42045410400
51059482302,VA,-0.783936,-0.483248,0.809147,51059482302
55059002200,WI,-0.277131,0.005631,-0.009428,55059002200
39151710500,OH,1.290171,0.908757,-1.521616,39151710500
04013611200,AZ,-0.968244,-0.678554,1.136165,04013611200
06029006500,CA,0.162996,-0.181258,0.303497,06029006500
06073001800,CA,-0.790598,-0.314227,0.526139,06073001800
13115001200,GA,0.418239,-0.081689,0.136779,13115001200
13135050214,GA,-0.702618,-0.694043,1.162100,13135050214
18063210103,IN,-0.476917,-0.585655,0.980617,18063210103
25025020101,MA,-1.403505,-0.855714,1.432802,25025020101
04013040518,AZ,-0.560700,-0.592205,0.991583,04013040518
26009960400,MI,0.502102,0.157713,-0.264074,26009960400
34035053707,NJ,-0.870098,-0.859678,1.439438,34035053707
47065001200,TN,1.826756,1.127604,-1.888051,47065001200
55079007500,WI,-1.051724,-0.777541,1.301909,55079007500
06059021822,CA,-0.925787,-0.443994,0.743420,06059021822
06065044917,CA,1.094399,1.573837,-2.635220,06065044917
31079000300,NE,-0.110366,0.077009,-0.128944,31079000300
41007950700,OR,-0.016398,0.373224,-0.624924,41007950700
45045000900,SC,0.797330,0.680920,-1.140127,45045000900
06019008200,CA,0.403858,0.063494,-0.106314,06019008200
19169000900,IA,-0.837870,-0.693750,1.161609,19169000900
25009202102,MA,-0.357855,0.195975,-0.328140,25009202102
27053025802,MN,-0.683834,-0.225559,0.377674,27053025802
47093004615,TN,0.175530,-0.534678,0.895261,47093004615
06037573202,CA,-0.405834,0.084212,-0.141004,06037573202
20173001900,KS,-0.072332,-0.124507,0.208474,20173001900
04013071600,AZ,1.049989,0.823736,-1.379258,04013071600
21209040601,KY,0.081097,-0.561918,0.940871,21209040601
34015500201,NJ,-0.112650,0.226538,-0.379313,34015500201
55079060101,WI,-0.309307,-0.034454,0.057690,55079060101
05119004214,AR,-0.495366,-0.847015,1.418235,05119004214
22051023100,LA,0.059575,-0.275122,0.460662,22051023100
19045000600,IA,0.306778,0.498804,-0.835193,19045000600
22071005400,LA,-0.771313,-1.113822,1.864975,22071005400
36047022200,NY,-0.059772,0.202286,-0.338706,36047022200
48201454502,TX,-0.843537,-0.770405,1.289960,48201454502
51111930100,VA,1.053962,1.012997,-1.696155,51111930100
02090000900,AK,-0.760287,-0.497767,0.833458,02090000900
26019000300,MI,0.619307,0.271377,-0.454391,26019000300
37151030301,NC,0.280093,-0.218247,0.365431,37151030301
40017301007,OK,-0.519432,-0.803839,1.345942,40017301007
48231960700,TX,0.606089,0.346025,-0.579381,48231960700
04013117000,AZ,-0.092773,0.197139,-0.330088,04013117000
06071012700,CA,-0.565862,-0.088731,0.148571,06071012700
18003011606,IN,-0.353266,-0.438876,0.734851,18003011606
21187970100,KY,0.646683,0.011808,-0.019772,21187970100
36081040500,NY,-0.520220,-0.271200,0.454096,36081040500
36119005002,NY,-0.627221,-0.392962,0.657972,36119005002
09001020600,CT,-0.892572,-0.520980,0.872324,09001020600
19013002902,IA,0.022991,-0.094325,0.157938,19013002902
27053007801,MN,-0.443854,0.014687,-0.024592,27053007801
42003418000,PA,-0.034242,0.061416,-0.102834,42003418000
22051020301,LA,-0.083528,-0.418226,0.700274,22051020301
36059980100,NY,-2.471748,-2.214827,3.708488,36059980100
36081124700,NY,-0.105916,0.142882,-0.239240,36081124700
48113014114,TX,-0.793344,-0.686038,1.148697,48113014114
48113012900,TX,-0.510466,-0.402977,0.674742,48113012900
48201554802,TX,-0.715982,-0.642973,1.076589,48201554802
13117130403,GA,-0.400494,-0.384973,0.644596,13117130403
25025092000,MA,-0.238132,0.309689,-0.518541,25025092000
39049007512,OH,1.887719,1.545673,-2.588062,39049007512
39157022002,OH,1.073229,0.368497,-0.617009,39157022002
48113016624,TX,0.080580,0.188014,-0.314810,48113016624
01089010701,AL,0.069970,-0.413408,0.692207,01089010701
13295020700,GA,0.829619,0.260271,-0.435796,13295020700
17031210400,IL,-0.265432,-0.078108,0.130783,17031210400
36047036900,NY,0.089873,0.352126,-0.589598,36047036900
48201522201,TX,0.080567,0.153534,-0.257077,48201522201
06059075302,CA,-0.590571,-0.108833,0.182229,06059075302
24510130600,MD,-1.185714,-1.200076,2.009398,24510130600
27111960800,MN,0.027347,0.141715,-0.237287,27111960800
39165030503,OH,-0.072350,-0.458826,0.768255,39165030503
06037113232,CA,-0.482803,0.007410,-0.012407,06037113232
19151780200,IA,0.620516,0.449639,-0.752871,19151780200
24027602900,MD,-0.976646,-0.804763,1.347488,24027602900
25021456102,MA,-0.505626,-0.472613,0.791340,25021456102
06073016502,CA,-0.453885,0.022472,-0.037626,06073016502
18105001102,IN,-0.478994,-0.603918,1.011196,18105001102
29203470100,MO,1.216785,0.246587,-0.412884,29203470100
38027959200,ND,0.688753,0.502913,-0.842073,38027959200
39049005000,OH,0.975220,0.633438,-1.060624,39049005000
48007950200,TX,0.562390,0.710384,-1.189461,48007950200
06019003103,CA,-0.022823,0.474435,-0.794390,06019003103
18081610604,IN,-0.060086,-0.176112,0.294880,18081610604
37179021015,NC,0.038521,-0.275353,0.461049,37179021015
38017010201,ND,-0.668289,-0.528724,0.885292,38017010201
26163563700,MI,-0.519560,-0.601684,1.007455,26163563700
32003005106,NV,-0.379287,-0.185575,0.310725,32003005106
35001000903,NM,0.487671,0.663619,-1.111159,35001000903
39035150100,OH,1.926340,1.589816,-2.661975,39035150100
42111020900,PA,0.550499,0.283354,-0.474446,42111020900
53033004600,WA,-1.354375,-0.785323,1.314939,53033004600
06037482303,CA,-0.401563,0.088540,-0.148250,06037482303
08061960100,CO,0.131691,0.158263,-0.264994,08061960100
17031100300,IL,-0.030952,0.156203,-0.261545,17031100300
39035155101,OH,-0.165344,-0.501785,0.840186,39035155101
53077001202,WA,0.491635,1.043775,-1.747688,53077001202
27019091202,MN,-0.554619,-0.404258,0.676887,27019091202
36081140300,NY,-0.626403,-0.377437,0.631978,36081140300
37067001500,NC,0.788273,0.322522,-0.540029,37067001500
47087960200,TN,0.953635,0.440146,-0.736978,47087960200
06037408504,CA,-0.613474,-0.123357,0.206547,06037408504
06073008356,CA,-1.055125,-0.578759,0.969069,06073008356
06111002200,CA,-0.446155,0.015516,-0.025980,06111002200
17031520500,IL,-0.020847,0.166337,-0.278514,17031520500
39103409001,OH,0.237701,-0.446436,0.747510,39103409001
48479001715,TX,-0.595589,-1.145655,1.918276,48479001715
54005958300,WV,1.198043,0.210069,-0.351739,54005958300
19153010408,IA,-0.111717,0.038425,-0.064338,19153010408
34039036100,NJ,-0.433019,-0.103091,0.172615,34039036100
37001020200,NC,1.111922,1.187998,-1.989175,37001020200
09003430202,CT,-0.274982,0.095701,-0.160242,09003430202
29183311149,MO,-0.258144,-0.383046,0.641369,29183311149
39165032100,OH,-0.069778,-0.456474,0.764317,39165032100
19065080600,IA,0.275630,0.138403,-0.231741,19065080600
39035111600,OH,2.128940,1.792415,-3.001206,39035111600
48143950201,TX,-0.429258,-0.655239,1.097127,48143950201
51550021602,VA,0.104207,0.215282,-0.360467,51550021602
17027900601,IL,-0.261354,-0.394480,0.660514,17027900601
17203030601,IL,-0.046690,0.074152,-0.124159,17203030601
28025950500,MS,0.997554,0.192915,-0.323016,28025950500
28087000401,MS,0.397628,-0.430691,0.721146,28087000401
35035000700,NM,0.327077,0.168938,-0.282869,35035000700
39031961100,OH,0.659942,-0.513003,0.858968,39031961100
20015020901,KS,0.351992,0.039304,-0.065810,20015020901
17097864305,IL,0.081647,0.243084,-0.407019,17097864305
33015100400,NH,-0.258869,0.311763,-0.522013,33015100400
15001021005,HI,-0.635588,-0.430193,0.720312,15001021005
18129040600,IN,0.498144,-0.152233,0.254897,18129040600
39019720300,OH,0.565507,-0.086215,0.144358,39019720300
08013012707,CO,-0.739962,-0.178271,0.298495,08013012707
17031805202,IL,-0.629323,-0.442400,0.740752,17031805202
23019007100,ME,-0.242899,-0.532827,0.892161,23019007100
39029952200,OH,1.290088,0.955370,-1.599664,39029952200
06059099511,CA,-0.859124,-0.377353,0.631838,06059099511
18065975800,IN,0.239721,-0.191663,0.320919,18065975800
26125127400,MI,-0.330684,-0.398255,0.666835,26125127400
26121003700,MI,0.326835,0.260938,-0.436913,26121003700
36075020901,NY,0.145679,-0.119250,0.199671,36075020901
08035014405,CO,-1.228435,-0.353820,0.592434,08035014405
13073030102,GA,-0.364387,-0.331895,0.555722,13073030102
18097330806,IN,1.201905,1.080002,-1.808346,18097330806
36005046201,NY,0.502490,0.780660,-1.307131,36005046201
36011040200,NY,0.255931,0.210410,-0.352308,36011040200
36087012106,NY,-0.315052,-0.068248,0.114274,36087012106
37055970300,NC,-0.234006,-0.179389,0.300367,37055970300
39097040700,OH,0.727110,-0.149287,0.249965,39097040700
06037106406,CA,-0.682194,-0.191980,0.321450,06037106406
40097040100,OK,0.869808,0.038197,-0.063956,40097040100
42111020500,PA,0.561925,0.294738,-0.493507,42111020500
06001425103,CA,-1.402908,-0.898909,1.505126,06001425103
41011000900,OR,0.885017,0.952491,-1.594844,41011000900
11001003000,DC,-1.190441,-0.551754,0.923852,11001003000
18035000400,IN,0.947310,0.333128,-0.557786,18035000400
26125156900,MI,-0.248848,-0.316139,0.529341,26125156900
36047030600,NY,-0.541548,-0.279588,0.468139,36047030600
42101002200,PA,-0.400159,-0.341879,0.572440,42101002200
08013013201,CO,-0.624402,-0.062701,0.104985,08013013201
31055007438,NE,-0.264443,-0.067482,0.112991,31055007438
36075021501,NY,0.181136,0.111338,-0.186424,36075021501
53033026700,WA,-0.553454,0.015347,-0.025697,53033026700
06049000300,CA,0.399513,0.563726,-0.943898,06049000300
26099240400,MI,0.531998,0.474296,-0.794157,26099240400
48085030302,TX,-0.615553,-0.497682,0.833315,48085030302
08035014132,CO,-1.268266,-0.393615,0.659066,08035014132
36005012701,NY,0.349532,0.627981,-1.051486,36005012701
42079217800,PA,0.359505,0.426091,-0.713443,42079217800
20209042001,KS,0.811176,0.744949,-1.247337,20209042001
27123036400,MN,-0.826938,-0.395771,0.662676,27123036400
42043024700,PA,-0.121046,-0.361793,0.605783,42043024700
42049011202,PA,0.040941,-0.202240,0.338628,42049011202
48439122801,TX,-0.129965,-0.148416,0.248506,48439122801
51059430901,VA,-1.007899,-0.707267,1.184242,51059430901
06001437300,CA,-0.238870,0.265164,-0.443989,06001437300
20173009506,KS,-0.289621,-0.341935,0.572534,20173009506
26163579600,MI,1.063009,0.980718,-1.642106,26163579600
28067950401,MS,0.285739,-0.213934,0.358210,28067950401
36113078000,NY,0.264858,0.180263,-0.301832,36113078000
45071950300,SC,0.967726,0.519524,-0.869887,45071950300
45083021902,SC,-0.092857,-0.224096,0.375224,45083021902
48113010101,TX,1.134631,1.242119,-2.079794,48113010101
48113013714,TX,0.109889,0.217153,-0.363599,48113013714
54079020300,WV,0.475630,-0.540578,0.905140,54079020300
40109103300,OK,1.010904,0.690754,-1.156592,40109103300
06073013419,CA,-1.129293,-0.652938,1.093274,06073013419
36027190102,NY,-0.291674,-0.343148,0.574565,36027190102
36119004400,NY,-0.423226,-0.188881,0.316260,36119004400
39119911200,OH,0.487709,-0.202887,0.339712,39119911200
50027966300,VT,0.251184,0.570671,-0.955527,50027966300
26093733100,MI,-0.355696,-0.732302,1.226160,26093733100
55039041100,WI,-0.059837,0.230026,-0.385154,55039041100
05115950900,AR,0.345293,-0.326558,0.546786,05115950900
19153004603,IA,0.161256,0.311529,-0.521621,19153004603
36027300000,NY,-0.001451,0.268173,-0.449027,36027300000
36065021500,NY,1.035819,1.290792,-2.161292,36065021500
39113000801,OH,1.282458,0.399729,-0.669302,39113000801
06001440335,CA,-1.534471,-1.030467,1.725406,06001440335
13171970300,GA,0.693589,0.366405,-0.613505,13171970300
25017360100,MA,-1.602547,-1.051751,1.761043,25017360100
26163517100,MI,0.893895,0.811533,-1.358824,26163517100
29077004301,MO,-0.435775,-0.519725,0.870224,29077004301
34033022000,NJ,1.813181,1.629078,-2.727715,34033022000
48085031706,TX,-0.412362,-0.294398,0.492937,48085031706
51131930300,VA,0.791608,0.742873,-1.243861,51131930300
08005080400,CO,-0.667541,0.218593,-0.366010,08005080400
45079002800,SC,-1.220913,-1.866726,3.125631,45079002800
06067008206,CA,-0.693493,-0.214805,0.359669,06067008206
36119008301,NY,-0.647512,-0.413321,0.692062,36119008301
42017103800,PA,-0.106772,-0.337413,0.564962,42017103800
06059110500,CA,-0.281084,0.200641,-0.335952,06059110500
13135050715,GA,-0.361185,-0.352632,0.590444,13135050715
22071000606,LA,0.019050,-0.323431,0.541550,22071000606
48105950100,TX,0.512982,0.301745,-0.505240,48105950100
48113019212,TX,-0.088448,0.018930,-0.031696,48113019212
54063950200,WV,1.295714,-0.230593,0.386103,54063950200
06067008702,CA,-0.428194,0.050477,-0.084518,06067008702
36063023404,NY,-0.179695,-0.245331,0.410780,36063023404
42077005705,PA,0.069629,0.137252,-0.229814,42077005705
49035113011,UT,-0.606632,0.093059,-0.155818,49035113011
06057000702,CA,-0.056676,0.104436,-0.174866,06057000702
17113001301,IL,0.033101,0.188621,-0.315825,17113001301
27129790500,MN,0.185206,0.292807,-0.490274,27129790500
34029736102,NJ,-0.039779,-0.222570,0.372669,34029736102
36081074100,NY,-0.664815,-0.415697,0.696040,36081074100
38015011104,ND,-0.731929,-0.591348,0.990149,38015011104
39035115900,OH,1.007022,0.670581,-1.122815,39035115900
39099810100,OH,1.611486,0.733652,-1.228422,39099810100
47035970200,TN,0.723700,0.230293,-0.385602,47035970200
51041100910,VA,-0.088040,0.219800,-0.368031,51041100910
06061020502,CA,-0.255986,0.225037,-0.376799,06061020502
40011958600,OK,1.044817,-0.075140,0.125813,40011958600
48029121906,TX,-0.555676,-0.415979,0.696512,48029121906
18095010600,IN,0.765221,0.644114,-1.078500,18095010600
30001000300,MT,-0.174368,0.208984,-0.349921,30001000300
39035119900,OH,2.090628,1.754117,-2.937080,39035119900
06037218220,CA,-0.167951,0.322241,-0.539557,06037218220
26063950700,MI,0.669090,0.304116,-0.509209,26063950700
55063000400,WI,-0.759076,-0.478549,0.801279,55063000400
10003013610,DE,-0.609897,-0.934874,1.565346,10003013610
21025920500,KY,1.352508,0.780065,-1.306134,21025920500
24005408503,MD,-0.637023,-0.456385,0.764168,24005408503
32003003246,NV,-0.101177,0.092658,-0.155146,32003003246
39007000802,OH,0.921013,0.595370,-0.996883,39007000802
17031530501,IL,0.660069,0.847127,-1.418422,17031530501
31153010205,NE,-0.793685,-0.634838,1.062967,31153010205
34003042400,NJ,-0.614679,-0.270679,0.453222,34003042400
19013001301,IA,0.046449,0.250695,-0.419761,19013001301
36055012900,NY,-0.473450,-0.214383,0.358961,36055012900
48325000401,TX,0.141130,-0.154927,0.259408,48325000401
55129950300,WI,0.210259,0.144319,-0.241647,55129950300
01127020600,AL,0.988206,0.168733,-0.282525,01127020600
55139001804,WI,-0.418632,-0.167373,0.280248,55139001804
19175190100,IA,0.188758,0.008910,-0.014919,19175190100
25001014800,MA,0.573342,1.130490,-1.892883,25001014800
42029303801,PA,-0.302694,-0.216739,0.362906,42029303801
51059482400,VA,-0.813540,-0.512571,0.858245,51059482400
06059099225,CA,-0.396727,0.085009,-0.142338,06059099225
27131070200,MN,-0.280912,-0.173787,0.290988,27131070200
35001003707,NM,-0.368336,-0.192392,0.322140,35001003707
36063024501,NY,0.092691,0.348682,-0.583831,36063024501
53035940100,WA,-0.144949,0.102036,-0.170848,53035940100
06023010501,CA,-0.305899,-0.326427,0.546567,06023010501
25025981202,MA,-2.237299,-1.689832,2.829441,25025981202
26163539300,MI,0.980339,0.898103,-1.503776,26163539300
31055007505,NE,-0.522549,-0.646854,1.083087,31055007505
53063001600,WA,0.217912,0.775574,-1.298615,53063001600
36085020100,NY,-0.306087,-0.058563,0.098058,36085020100
39035141700,OH,-0.541355,-0.877782,1.469751,39035141700
42105950400,PA,0.580091,0.315145,-0.527677,42105950400
48245000900,TX,1.507151,1.563674,-2.618203,48245000900
51810046015,VA,-0.710439,-0.699912,1.171928,51810046015
53073000901,WA,-0.724452,-0.687069,1.150422,53073000901
17089850400,IL,0.184019,0.348467,-0.583470,17089850400
49049001802,UT,-1.646247,-0.952235,1.594415,49049001802
04013420705,AZ,-0.655493,-0.365725,0.612367,04013420705
06037503502,CA,-0.635300,-0.145224,0.243162,06037503502
19163012602,IA,0.083905,0.230217,-0.385474,19163012602
24031705000,MD,-0.962601,-0.792211,1.326472,24031705000
29107090100,MO,0.632186,0.215281,-0.360464,29107090100
48453001779,TX,-0.122982,-0.146805,0.245809,48453001779
05119004107,AR,0.844154,0.492527,-0.824683,05119004107
06077005114,CA,-0.797052,-0.322203,0.539493,06077005114
08041002501,CO,-0.536844,0.335462,-0.561695,08041002501
17031241400,IL,-1.481771,-1.294620,2.167702,17031241400
18095000300,IN,0.838043,0.200844,-0.336291,18095000300
36047008200,NY,-0.487162,-0.225104,0.376913,36047008200
42097080800,PA,0.145737,-0.115789,0.193876,42097080800
17113000200,IL,-1.397151,-1.757785,2.943222,17113000200
17179020301,IL,0.036177,-0.349969,0.585986,17179020301
37183052602,NC,0.006927,0.012541,-0.020999,37183052602
37191000402,NC,0.454226,-0.059237,0.099186,37191000402
15003003405,HI,-0.977960,-0.257242,0.430723,15003003405
18057110100,IN,-0.466806,-0.894728,1.498126,18057110100
25001014300,MA,-0.171303,0.385670,-0.645763,25001014300
25025101102,MA,0.424587,0.972357,-1.628107,25025101102
36065024101,NY,0.223200,0.157204,-0.263220,36065024101
36119013201,NY,-1.070457,-0.836364,1.400401,36119013201
37045951602,NC,0.460891,0.003138,-0.005254,37045951602
39173022500,OH,-0.002104,-0.713234,1.194233,39173022500
06001407800,CA,-0.871102,-0.367103,0.614675,06001407800
06037135201,CA,-0.624878,-0.134636,0.225433,06037135201
08031008386,CO,-0.574872,0.301354,-0.504584,08031008386
26163556100,MI,-0.142899,-0.225330,0.377291,26163556100
36087011401,NY,-0.672460,-0.425846,0.713033,36087011401
45019003107,SC,-0.061076,-0.488693,0.818264,45019003107
46035962900,SD,-0.040919,0.164423,-0.275308,46035962900
17031191302,IL,-0.353796,-0.166544,0.278860,17031191302
48479001811,TX,0.254353,0.220098,-0.368530,48479001811
31137967100,NE,0.506879,0.671398,-1.124184,31137967100
40109108900,OK,0.735705,0.094363,-0.158001,40109108900
44007013500,RI,-0.511175,-0.197437,0.330588,44007013500
46103010903,SD,-0.600010,-0.741834,1.242121,46103010903
17031460301,IL,0.877495,1.064530,-1.782441,17031460301
42079216000,PA,0.783179,0.528531,-0.884969,42079216000
30093000700,MT,-0.046789,0.301011,-0.504010,30093000700
36047045400,NY,-0.499040,-0.236996,0.396824,36047045400
06059075100,CA,-0.489883,-0.008139,0.013628,06059075100
06037102107,CA,-0.236216,0.254023,-0.425333,06037102107
08005086300,CO,-1.384519,-0.498378,0.834481,08005086300
24033806900,MD,-0.302501,-0.132968,0.222641,24033806900
39089756500,OH,0.352287,-0.005410,0.009059,39089756500
04013116725,AZ,-0.840589,-0.550675,0.922046,04013116725
33017084200,NH,0.186133,0.240008,-0.401868,33017084200
40131050602,OK,0.182783,-0.145742,0.244029,40131050602
09003492600,CT,0.058637,0.429286,-0.718792,09003492600
17031824108,IL,-0.596438,-0.409570,0.685781,17031824108
47157021530,TN,-0.569726,-0.788587,1.320403,47157021530
48187210714,TX,-0.546564,-0.468139,0.783849,48187210714
39113002900,OH,0.465541,0.099219,-0.166132,39113002900
06111005600,CA,-0.508620,-0.046898,0.078526,06111005600
13121006200,GA,1.065147,1.079152,-1.806924,13121006200
15003008412,HI,-1.078156,-0.357557,0.598691,15003008412
25017357600,MA,-0.996226,-0.445569,0.746058,25017357600
29189214400,MO,-0.081098,-0.208100,0.348440,29189214400
34017004500,NJ,0.603443,0.942174,-1.577568,34017004500
36061011300,NY,-1.228426,-0.971986,1.627486,36061011300
08005007704,CO,-0.649159,0.237004,-0.396837,08005007704
21027960502,KY,0.872842,0.299629,-0.501696,21027960502
35025000300,NM,0.476227,0.126995,-0.212640,35025000300
48157673600,TX,-0.380808,-0.290773,0.486869,48157673600
48453001783,TX,-0.937431,-0.961551,1.610014,48453001783
04013816500,AZ,-0.814637,-0.525007,0.879068,04013816500
13279970200,GA,1.048092,0.679193,-1.137235,13279970200
47157022321,TN,1.708392,0.973316,-1.629713,47157022321
48181000502,TX,0.277110,0.358129,-0.599648,48181000502
48485013502,TX,0.101631,-0.255944,0.428551,48485013502
21085950100,KY,0.889072,0.293424,-0.491307,21085950100
06053000701,CA,-0.366195,0.117899,-0.197410,06053000701
06059052423,CA,-1.135765,-0.654018,1.095082,06059052423
13103030301,GA,-0.391660,-0.692292,1.159168,13103030301
39035119600,OH,1.451432,1.114768,-1.866558,39035119600
34013001500,NJ,1.155252,1.495227,-2.503596,34013001500
34023001416,NJ,-1.110793,-0.774693,1.297140,34023001416
39035196400,OH,1.845476,0.992923,-1.662543,39035196400
04025000204,AZ,0.233067,0.196946,-0.329765,04025000204
20123176600,KS,0.535228,0.502258,-0.840977,20123176600
